rating,comment
5,Giao hàng nhanh. Đóng gói ok mình cao 1m58 52k mặc size M Siêu rộng . nhưng đẹp nếu mn thích mặc vừa thì nên đặc size s . còn mình thích mặc rộng che mông nên đặc size l . nhưng chỗ in chữ ngoài sau lưng bị dính màu trắng . nhưng ko sao . áo đẹp mn nên mua .
5,"Áo không có gì để chê, áo thấm hút mồ hôi rất tốt, điểm trừ là giao hàng khá lâu mình đặt từ 21/8 đến tận 30/9 mới nhận được hàng, nhưng vẫn cho shop 5 ⭐️ vì chất lượng áo, các bạn nên mua nhá"
5,"Đóng gói sản phẩm đẹp và chắc chắn, form đẹp, vải êm lắm ạ.❤️❤️❤️"
5,"Áo ưng lắm đúng như hình luôn ạ, mỗi cái cổ áo màu trắng hơi bé mặc bị ôm sát cổ. Mình còn được tặng thêm túi đựng nữa xinh xinh xinh lắm nha. Sẽ quay lại ủng hộ shop tiếp ạ"
5,Áo cực kỳ chất lượng sịn mịn nha
5,"Chất liệu:vải ok
Màu sắc:áo hơi rộng
Đúng với mô tả:ổn"
5,Áo đẹp … giao hàng nhanh … shipper hơi đáng ghét .. bực cả mình … áo thì trên cả đẹp luôn … nhưng trừ 1 điểm là đóng hàng sơ sài… mong shop đóng hàng kĩ hơn
5,"vải dày dặn, cầm chắc tay mua nhiều được tặng túi rất xinh nha"
5,"Chất liệu:Bảo My là một loài bọ cánh cứng
Màu sắc:có đi đâu mà đi ăn 🍽 em đi
Đúng với mô tả:Bảo Và và các bạn 👯‍♂️ mình không phải đi

Có 👍 thôi anh 🏴󠁧󠁢󠁥󠁮󠁧󠁿 cho e anh 🏴󠁧󠁢󠁥󠁮󠁧󠁿 cho m là t và phát"
5,Mình đã nhận được áo. Rất ưng ạ. Sẽ ủng hộ shop thêm. Hình ảnh chỉ mang tính chất nhận xu thoii ạ
5,Jsjshsjsjwuehehehejdncucjebdubdjdbeudbeue
5,"Mình đặt hộ thôi nhưng mà thấy bảo áo xinh lắm, mặc khá thích. Hình ảnh và video mang tc nhận xu 😁"
5,rất đẹp nha mn
5,đẹp
5,Áo xinh xỉu chất lượng ổn với giá tiền nên mua nha
5,Áo rất đẹp luôn nha. Chất vải mềm mịn. Hình in còn đẹp nữa. Cho shop 100 điểm nha
5,Trời ơi áo đẹp lắm mn ơi lần đầu tiền mua áo hãng này thấy cg ok nên mua nhé
5,"Uiiii
Áo xinh lắm mọi ngừi ưi vải dày dặn lắm tgian giao hàng okk áo rộng lắm nha mình đặt sz M chưa được M6 qua mông nha đáng mua,vừa tiền nữa"
5,"Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Giao hàng nhanh, 10 điểm 💐😍💕"
5,Hàng ok chất lượng vải mềm sờ mát tay
5,"Giao nhanh , nên xem xét kĩ size , chất lượng vải tốt, shop tư vấn nhiệt tình."
5,"Áo đẹp lắm á các ạ , mình thấy brand rẻ còn chất lượng nữa ạ , quá okla"
5,"Áo đẹp lắm ạ, chất vải mềm lắm nha mọi người , giao hàng cũng nhanh lắm í"
5,"Áo xinh lắm nhe, mua ở Outerity lúc nào cũng ưng ý, giao hàng nhanh mà còn đẹp nữa, si mê 😍😍"
5,"Giao hàng nhanh, gói sản phẩm đẹp, shop phục vụ nhiệt tình, áo đẹp, vải áo dày dặn, vừa tiền"
5,"Áo siêu chất lượng, vải mặc mát,mình 1m64 47 kí mặc size M thoải mái"
5,Áo hơi nhăn tạm được mong shop chua ý khâu đóng gói hàng . :)(?!
5,"Chất liệu:vải mặc mát ,dày dặn
Màu sắc:áo đẹp

Áo giống hình đẹp mặc mát shop đóng gói cẩn thận sẽ tiếp tục ủng hộ shop"
5,Kiểu áo ok nm lần này thì mình kh ưng cổ áo lắm nhìn cổ áo xấu xấu kiểu gì
5,"Áo xinh lắm ạ❤️
Chất lượng vải cực đẹp 
Have a good nice dayyyyy"
5,"Áo đẹp nha
Vải mát giao còn nhanhhhhh nữa
Nên mua from rộng nữa"
5,Mới đặt cái 2 ngày có rồi. Nói chung ưng dã man. Mà mong cổ đừng giản :((
5,"Suất sắc 1000/10 Luôn 
Dịch nên giao hàng hơi lâu nhưng ko sao sản phẩm rất tuyệt"
4,Áo vừa. Mà hok hỉu sao mà mua 5 cái chỉ có duy nhất một cái áo có tag với chỉ có 1 cái áo thơm thoi. Bốn cái áo còn lại không thơm và lại ko có tag nghĩ mà chán
5,"Đã mua lại lần 2, rất oke lun, vãi đẹp, sẽ ủng hộ dàii dàii nhó"
5,Áo xinh lắm. Giao nhanh. Vải đẹp. Ok khá ưng í. Sẽ ủng hộ
4,"Size M to vl như size L ấy , hình in bị dính lông, vải ok, giao hàng nhanh hơn dự kiến, áo trắng tinh mặt dô đen vc 💔"
5,"Tốtttt cực kì, áo thơm, mát, 🤡🤡😆😆🍭🍭😘😘😘😿😿💔💔❤❤ dàyyyyy, ưngggg íiiiiii"
5,Hàng chất lượng thật sự luôn ấy 😍😍😍😍😍❤️❤️❤️❤️❤️😘😘😻😘😻😘😘😘😘😻😘😻😻😭😻😻😘😘😻😘😻😘😘😘😘😘😘😻😘😻😘😻😘😻😘😘😘😘😘😘😘😘😻 đẹp quáaaaaaaaaaaaaaaaaaaaa😘😘😘😍😍😍🙀🙀🙀🙀🙀😍😍😍😍😍😍
5,"Áo đẹp lắm mọi người, dày dặn, vãi đẹp, size L rộng lắm nha mọi người 🤣"
5,"From áo đẹp, chất vải đẹp không mỏng, mặc vừa vặn, áo đáng tiền để mua nha"
5,"Áo đẹp, shop tư vấn nhiệt tình, mỗi tội áo về hơi nhìu bụi vãi, nma giặt qua là đẹp, m73 72kg mặc L vừa vặn ổn"
5,"Đẹp , vừa nhé , hình in chắc chắn 10d"
5,"áo dày dặn hàng giao nhanh , vải k bị mỏng , giao đúng như dự kiến luôn ạaaa"
5,Rất đẹp
5,Quần dài vải ok 1m6 51 kí size L rách đẹp nói chung ok
5,Chất lượng sp tuyệt vời shop phục vụ tốt hơn lần đầu mua bên nick kia nói chung là ok......shipper thân thiện =))
5,Áo đẹp nên mua đúng size chất vải đẹp chất lượng tư vấn nhiệt tình
5,"Hàng bao đẹp,cực xịn luôn❤️
Nói chung là ưng 
Chất vải dày💚💚💚💚"
5,Chất áo thì ổn có điểu cổ áo giặt là sẽ bị giản…………………………………….
5,"Hình ảnh chỉ manh tc nhận xu. Áo đẹp lắm nha mn, vải cực kì mịn lun"
4,Áo chất đẹp tuy nhiên có một chấm đen dơ. Không biết có giặt ra không. Giao hàng nhanh
5,"Chất áo ko quá mỏng, ko có chỉ thừa. Mình cao m55 46kg mặc trùm qua mông. Phần cổ áo có lẽ sẽ bị giãn (mình nghĩ vậy😁), còn lại đều ổn. Với giá hạt 🌰 mà được một local như này là quá ổn. Giao hàng khá nhanh, chỉ mất hơn tuần thôi"
5,"Áo rất đẹp và đúng form nha mn, ship nhanh, Local này rất rẻ và đẹp cho hs nha mn, mình cho 5sao"
5,"Áo đẹp giao nhanh
Vải rất ok
Nói chung rất thích 
:))))))))))))))))))))))))))"
5,Chỉ may hơi lõng sợ bị bung ra dịch nên đặt 1 tháng mươi có áo
5,"áo đẹp lắm ạ 
chất dày có độ dãn nhẹ logo rõ nét  
phù hợp với giá tiền"
5,tuyệt vời của nó là một trong số các bạn đã biết đọc biết viết gì để nói lên sự thật là tuyệt nhất là các bạn
5,"Chất liệu:thun
Màu sắc:trắng
Đúng với mô tả:oki

1000₫"
5,"Áo của shop mua nhiều lần rồi. K có gì để bàn nz, 5 sao kakakakananansbsbbsbsbsb"
5,"Không biết tại sao mà giao hàng lâu quá đợi gần 10 ngày mới có💔👊
Áo đẹp vải dày.. Nhưng mà phần cổ chưa được hoàn thiện lắm..
Nhưng mà đáng mua lắm nha mn ơi..
Mẹ em cực kỳ khó trong chuyện mua quần áo của em..mà em em lại khen cái náo này vải dày, đẹp.. Phải nói là mẹ siu thích cái áo này luôn😘"
5,Chất lượng sản phẩm rất tốt hình ảnh chỉ mang tính chất nhận xu
5,"Mình thấy áo mỏng hơn đợt trước , nếu soi gần ánh đèn sẽ thấy áo có mấy đốm đen nhỏ li ti và có xíu chỉ thừa ,mình sợ áo có thể bị xù , vì mua đợt sale nên kh đòi hỏi gì nhìu nhưng nói chung áo khá uci"
5,Mấy bạn m6 đổ xuống mua S thuii là dài xinh rồi chứ size M thì dài đến gần đầu gối lận
5,giao khá nhanh áo đẹp nha mọi người tui m72 lấy size m được nha .
4,"Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.Nhấn vào một đoạn để dán vào hộp văn bản.Chạm và giữ một đoạn để ghim đoạn đó. Các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ.Sử dụng biểu tượng chỉnh sửa để ghim, thêm hoặc xóa đoạn."
5,"Màu sắc:trắng
Đúng với mô tả:đúng
Chất liệu:ok

Ok nha m6 50kg s vừa nha, còn cao hơn nên chọn M nha sẽ thoải mái hơn í. còn về chất vải thì ok k như các bn kia đánh giá nha k mỏng đâu vừa phải lắm."
5,Áo xinh cực nha mng oii! Đồ của outer là kh thể chê được luôn aaa
5,"Đúng với mô tả:hhughg ý 6yot9titizfiRst8 ti tdisitr8ddt8 dt9tdt9dtidd

Hvygggg"
5,"Màu sắc:trắng

Áo đẹp, vải đẹp size L to lắm mng nhé, giao nhanh shipper dth nx😍"
5,"Shop gia đúng hàng đúng mẫu 
Áo cũng khá dày mình 48kg 1m6 mà mua size M nhìn khá rộng và hơi to so với mình xíu 
Nhưng kh sao áo đẹp là được rùi ạ 
Video kh liên quan"
5,"Vải k quá dày hay quá mỏng, mặc mát nhưng mà điểm trừ rất lớn là cổ áo, nó cứ kì kì thế nào í, nhìn gần cứ bị xấu với lạc quẻ, cảm giác dễ bị dãn nữa @@. Nhìn chung  6,5/10. Mình m56 mặc sz M nha"
5,"Chất liệu:vẢi cotton
Màu sắc:trắng
Đúng với mô tả:đúng

Áo xinh, vải mịn, chất đẹp, đáng để muaa"
5,mình 1m5 gần 1m6 size L to lắm ấy mọi ngươi cân nhắc nhen.... áo không quá cứng đâu. Nói chung là tẹt dời.
5,Đẹp sbdjuevoehd wwk jshwnw  ú  shop jêi ỉw vwè êu jevhwu2 ơe 3iw eu
5,"Chất lượng thì khỏi phải nói quá là ok rồi
Đóng gói đẹp
Màu xinh lắm"
5,"KINH ĐÔ LỘC - TẶNG PHẨM TẾT CHÚC LỘC ĐẦY NHÀ

Tết này, hãy gửi trao những người bạn trân quý lời chúc Tết ý nghĩa nhất bằng bộ quà Tết Kinh Đô Lộc mới. 

Vì khi trao Lộc, bạn không chỉ trao hy vọng một năm mới tiền tài như nước. Đó còn là hy vọng mọi điều luôn đủ đầy và trọn vẹn.  

Cùng Kinh Đô trao Lộc để cùng nhau đón Lộc đầy nhà. 

#ThayKinhDoLaThayTet #KinhDo #KinhDoLoc"
5,Vải đẹp dày dặn mà mình m55 45kg mặc size L hơi rộnggggggggggg
5,"Chất liệu:cotton
Màu sắc:xanh navy, trắng

Săn sale giá rẻ ,chất liệu ổn so với giá tiền
Giao sai màu áo và đã được shop hỗ trợ đổi trả nhiệt tình"
5,Ảnh này là do người lớn chúng ta sẽ thấy nó có vẻ hơi bị nhiều người dùng thì phải có cái gì cũng nên
5,"Chất liệu:vải
Màu sắc:trắngggg
Đúng với mô tả:yesssss

Đẹp, chất lượng, giao nhanh sẽ ủng hộ shopp típp ạaa"
5,Áo rất đẹp sẽ ủng hộ shop lâu dài hihi djdjjfksjwjwfnrjekfjfb
3,"cảm thấy thất vọng vc mình đưa cân nặng,chiều cao shop tư vấn size M nên mua luôn ai ngờ thất vọng tràn trề mặc vào thì chật cmn áo đo ra dài 68 shop bảo 73 mặc nhìn cáu vc"
5,thien nga dep gái thien nga dễ thương swan cute whiteswan 123
5,"Chất liệu:cotton
Màu sắc:trắng
Đúng với mô tả:ok

áo đẹp nhưng form áo hơi to xíu. ncl oke ổn. 5 sao"
5,Áo đẹp và vải dày. Giao hàng nhanh. Shop tư vấn tận tình. Sẽ tiếp tục ủng hộ
5,Giao hành siêuu nhanh ạ.chị shipper hơi khó chịu. Vải áo đẹp lắm ạ Form cũng bự nữa nên ai 1m62 55cân thì chọn size M là rộng lắm rồi nhá. Bth mình mang rộng nên toàn đăth size L thôi mà nay coi bảng size đặt M mà nó gần như size L bth luôn ạ . Cơ mà muốn dài qua hẳn mông thật sự thì szL cx đc nhỉ
5,"Quay lại với ou lần 2 vì sp quá xinh. Đợt trước mình có mua 1c màu đen vải nhìn cứng cáp hơn 1 xí so với em này, mình không biết hay do 2 phiên bản khác nhau nên vậy. Nhưng rcm mn mua nhé."
5,Mua áo ở shop lần thứ 2 thì hàng vẫn chất lượng như v. Tiền bài của nấy lun mn ạ
5,"Tuyệt vời nhé 
Áo rất đẹp khum có gì để chê cả không mua phí lắm nha"
5,"Áo rất xinh nha mn. Đường may, chất vải quá ổn so với tầm giá, giao siêu nhanh dù đang trong thời kì dịch bệnh. Nhắn shop cbi hàng cẩn thận và shop làm rất tốt nha mn, cái bao của mình nó có tên hãng nữa, shop bỏ giấy thơm nói chung 10đ chu đáo mà mình quên kh chụp lại. 💯 mua đi mnnnnn"
5,"Chất liệu:vải gì á không bít nữa , nhma k quá dày cũng k quá mỏng
Màu sắc:trắng
Đúng với mô tả:👍👍👍

áo đẹp nha mn , giao hàng nhanh (2-3ng) chất vải mặc mát k nóng , sẽ ủng hộ shop tiếp pái pai"
5,"Chất liệu:vải mềm
Màu sắc:trắng
Đúng với mô tả:đúng

Áo khá đẹp. Giao hàng nhanh. Vải mềm xịn xò.  Mn nên mua nhé"
5,"Lần trước đặt size M hơi rộng, nay đặt lại size S thì vừa r nè. Các bạn tầm 54kg 1m60 thì mặc size S vừa nha. Còn bạn nào muốn mặc rộng mặc giấu quần thì size M okelaaa"
4,Áo lên form đẹp nhưng chất nó bị nóng ấy   Mình kì vọng rất nhiều vì giá khá cao nh so với chất lượng thì chỉ ở mức ổn thôiiii. Hình in dễ bong lắm
5,"Chất liệu:Tốt
Màu sắc:đẹp
Đúng với mô tả:ok

Sản phẩm chất lượng, giao hàng nhanh, lần sau sẽ mua lại"
5,Chất vãi thật sự dày và nặng tay luôn Á mọi người. Nhưng ở tay áo có một vết nhỏ màu vàng hi vọng sẽ giac ra. Lần sau sẽ ủng hộ tiếp nè
5,Áo đẹp chất vải ok hình in sắt nétt nênn muaaa nhaaaaaa mọi người
5,"áo đẹp nha mng ơiiii , vì dịch nên giao hơi lâu ạ . Hình ảnh mang tính chất nhận xu thui ạaa"
5,"Đồ đẹp lắm nha mọi người, giao hàng lâu do dịch thui. Chứ okela nha 🥰 áo ny tặng ạ :3d"
4,"Theo mình đánh giá thì cảm nhận, chất áo khá đẹp, vải dày, hơi nực nhe, thêm nữa là mình mua size s mà to lắm
Mình cao 1m54 nặng 40kg, mà size s này mình mặc gần tới đầu gối, nếu cắt lên line thì đụng đến logo, size s này chắc cho nam mặc quá. Các bạn nữ nhỏ con nên cân nhắc nhe."
5,"Size S nó to chà bá luôn, mình 1m54, mặc qua mông luôn á chòi oi, hãng có thể làm thêm size XS được k ạ chứ này như size L của nữ lun á
Shop rep tin nhanh, 2 ngày về hàng rùi, mỗi tội size áo bự quá thui"
5,"Vải áo trắng không quá dày dặn, nhưng hình in thì đẹp. Mình mua 3 áo nên được tặng 1 túi tote nữa. Mình m52 thích mang rộng cho thoải mái nên size M rất hợp ý luôn"
5,Giao hàng nhanh nha. Chất lượng sản phẩm tốt lắm ạ. Ưng lắm luônn
5,"Áo đẹp, vải dày dặn. Giao hàng nhanh, mình cao 1m57 37kg  mí bạn mún mặc vừa vs ng thì chọn siez S còn bạn nào mún dài qua mông thì mua M nha
Áo lô cồ bờ ren khá dài nên mua đúng siez hoặc tăng hơn 1 siez th nhé :33 🥺🍀💓"
5,"[TB] Quy khach dung quen doi diem Viettel++ de nhan luu luong data mien phi su dung trong ngay hoac 30 ngay. Bam goi *098# hoac truy cap ung dung My Viettel tai https://myvt.page.link/vt10 de doi diem. LH 198 (0d)
Okokokokokooook"
5,"Mình mua size M cho em trai (1m7, 52kg). Em mình mặc lên người độ rộng vừa đẹp, rất thích. Những bạn nữ muốn mặc rộng thì lấy size M là đẹp rồi, size L lại bị rộng quá đó."
5,"Moi Quy khach soan tin de tham gia DV ung Data:
1 gui 9598 de ung 3072MB (cuoc phi 15800d, su dung trong 7 ngay).
2 gui 9598 de ung 1024MB (cuoc phi 11100d, su dung trong vong 24h sau khi cong).
Tin nhan co hieu luc trong 24h. Chi tiet LH 198 (mien phi)."
5,Vậbbaoanavaiwbavahak a ậkw aviajabajaoana abaja. Avajaba avajaba abajaja a bậ a ava
5,"Shop giao hàng hơi lâu , gói hàng cẩn thận, áo đẹp , form rộng mặc thoải mái nhưng mình thấy vải không được dày lắm 🐢🥑✅"
5,"Chất liệu:ko bt
Màu sắc:trắng
Đúng với mô tả:đúng

🔹 Bảng size Outerity
S : Dài 69 Rộng 52.5 | 1m50 - 1m65, 45 - 55Kg
M : Dài 73 Rộng 55 | 1m60 - 1m75, 50 - 65Kg
L: Dài : 76.5 Rộng: 57.5 | 1m7 - 1m8, 65Kg - 80Kg
Đẹp"
5,Áo đẹp và dày dặn. Shop tư vấn nhiệt tình lắm ạ. Giao hàng nhanh. Sẽ tiếp tục ủng hộ
5,Sản phẩm đẹp giống hình vãi êm không bị nóng chất lượng tốt mà có cái chữ in hơi phai nhẹ nhưng không sao
5,áo đẹp chất vãi cũng đẹp giá rẻ cho hsinh svien sờ quá hời lun😘😘
5,"Bạn mình nhận dùm kiểm ok rùi. Áo nó khen thơm quá trời. Săn sale 12/12 giao hàng rất nhanh nhe. Update: mình kiểm áo ưng lắm. Áo trăng không hề dơ, hình in cũng ok, chất vải mát không mỏng. Brand vừa rẻ vừa xịn sẽ mua lại dài dài"
5,Đã nhận được áo . Hình in k được đẹp cho lắm . Chất vải mềm ........
5,"Vải dày, mát, đường may chắc chắn. Form áo dài, mình cao m55 mặc size S trùm mông nha. Highly recommend mng muaaaaa"
5,"Áo xịn nhaa, mua 2 cái mà cái nào cũng ưng hếtt, gieo đúng mẫu, đúng size, còn được tặng cả túi. Chất thì khỏi phải bàn, 100 điểmmm"
5,Với mức giá như thế này thì ok rồi các bạn ạ nên mua thử nha màu nào cũng đẹp hết á💞🥰
